,地区,经度,纬度
1031,湖南省株洲市,,
1032,湖南省长沙市,,
1033,湖南省株洲市,,
1034,湖南省衡阳市,,
1035,湖南省长沙市,,
1036,江西省萍乡市,,
1037,贵州省六盘水市,,
1038,湖南省长沙市,,
1039,湖南省长沙市,,
1040,湖南省长沙市,,
1041,湖南省长沙市,,
1042,湖南省长沙市,,
1043,湖南省长沙市,,
1044,湖南省长沙市,,
1045,湖南省长沙市,,
1046,湖南省长沙市,,
1047,湖南省长沙市,,
1048,湖南省长沙市,,
1049,湖南省长沙市,,
1050,湖南省岳阳市,,
1051,湖南省长沙市,,
1052,湖南省长沙市,,
1053,湖南省长沙市,,
1054,湖南省长沙市,,
1055,湖南省长沙市,,
1056,湖南省长沙市,,
1057,湖南省长沙市,,
1058,湖南省长沙市,,
1059,湖南省长沙市,,
1060,湖南省岳阳市,,
1061,湖南省岳阳市,,
1062,湖南省长沙市,,
1063,湖南省湘西土家族苗族自治州,,
1064,湖南省长沙市,,
1065,湖南省长沙市,,
1066,湖南省株洲市,,
1067,湖南省长沙市,,
1068,湖南省岳阳市,,
1069,湖南省株洲市,,
1070,湖南省湘潭市,,
1071,湖南省湘潭市,,
1072,湖南省大庸市,,
1073,贵州省贵阳市,,
1074,江西省萍乡市,,
1075,江西省萍乡市,,
1076,江西省萍乡市,,
1077,江西省萍乡市,,
1078,江西省萍乡市,,
1079,湖南省长沙市,,
1080,江西省萍乡市,,
1081,江西省萍乡市,,
1082,江西省萍乡市,,
1083,江西省萍乡市,,
1084,江西省萍乡市,,
1085,江西省萍乡市,,
1086,江西省南昌市,,
1087,江西省萍乡市,,
1088,江西省萍乡市,,
1089,江西省萍乡市,,
1090,江西省萍乡市,,
1091,江西省萍乡市,,
1092,江西省萍乡市,,
1093,江西省萍乡市,,
1094,江西省萍乡市,,
1095,江西省萍乡市,,
1096,湖南省长沙市,,
1097,湖南省邵阳市,,
1098,湖南省岳阳市,,
1099,湖南省长沙市,,
1100,湖南省衡阳市,,
1101,湖南省岳阳市,,
1102,湖南省株洲市,,
1103,湖南省湘潭市,,
1104,湖南省长沙市,,
1105,湖南省长沙市,,
1106,湖南省长沙市,,
1107,湖南省长沙市,,
1108,湖南省湘潭市,,
1109,湖南省常德市,,
1110,湖南省湘潭市,,
1111,湖南省岳阳市,,
1112,湖南省岳阳市,,
1113,湖南省岳阳市,,
1114,湖南省长沙市,,
1115,湖南省湘潭市,,
1116,湖南省湘潭市,,
1117,湖南省湘潭市,,
1118,湖南省湘潭市,,
1119,湖南省湘潭市,,
1120,湖南省湘潭市,,
1121,湖南省湘潭市,,
1122,湖南省湘潭市,,
1123,湖南省湘潭市,,
1124,湖南省湘潭市,,
1125,湖南省株洲市,,
1126,广东省广州市,,
1127,湖南省湘潭市,,
1128,湖南省岳阳市,,
1129,湖南省长沙市,,
1130,湖南省长沙市,,
1131,湖南省长沙市,,
1132,湖南省株洲市,,
1133,湖南省岳阳市,,
1134,湖南省岳阳市,,
1135,山西省晋中地区,,
1136,湖南省长沙市,,
1137,湖南省长沙市,,
1138,湖南省长沙市,,
1139,湖南省湘潭市,,
1140,湖南省湘潭市,,
1141,湖南省湘潭市,,
1142,湖南省株洲市,,
1143,湖南省湘西土家族苗族自治州,,
1144,湖南省长沙市,,
1145,湖南省长沙市,,
1146,湖南省长沙市,,
1147,湖南省长沙市,,
1148,湖南省常德市,,
1149,湖南省常德市,,
1150,湖南省常德市,,
1151,湖南省常德市,,
1152,湖南省邵阳市,,
1153,湖北省宜昌市,,
1154,湖南省常德市,,
1155,湖南省长沙市,,
1156,湖南省常德市,,
1157,湖北省恩施土家族苗族自治州,,
1158,湖南省常德市,,
1159,湖北省恩施土家族苗族自治州,,
1160,江西省萍乡市,,
1161,江西省萍乡市,,
1162,江西省萍乡市,,
1163,湖南省长沙市,,
1164,湖南省怀化地区,,
1165,湖南省常德市,,
1166,湖南省湘潭市,,
1167,湖南省湘潭市,,
1168,湖南省湘潭市,,
1169,湖南省娄底地区,,
1170,湖南省湘潭市,,
1171,湖南省湘潭市,,
1172,湖南省湘潭市,,
1173,湖南省湘潭市,,
1174,湖南省湘潭市,,
1175,湖南省湘潭市,,
1176,湖南省湘潭市,,
1177,湖南省湘潭市,,
1178,湖南省湘潭市,,
1179,湖南省湘潭市,,
1180,湖南省湘潭市,,
1181,湖南省湘潭市,,
1182,湖南省湘潭市,,
1183,湖南省湘潭市,,
1184,湖南省湘潭市,,
1185,湖南省常德市,,
1186,湖南省岳阳市,,
1187,湖南省岳阳市,,
1188,湖南省岳阳市,,
1189,湖南省衡阳市,,
1190,湖南省岳阳市,,
1191,湖南省衡阳市,,
1192,湖南省长沙市,,
1193,湖南省株洲市,,
1194,云南省昭通地区,,
1195,湖南省湘潭市,,
1196,湖南省株洲市,,
1197,湖南省株洲市,,
1198,湖南省岳阳市,,
1199,湖南省株洲市,,
1200,湖南省长沙市,,
1201,湖南省邵阳市,,
1202,湖南省常德市,,
1203,湖南省长沙市,,
1204,湖南省娄底地区,,
1205,河南省驻马店地区,,
1206,湖南省怀化地区,,
1207,湖南省株洲市,,
1208,湖南省株洲市,,
1209,湖南省株洲市,,
1210,湖南省株洲市,,
1211,湖南省株洲市,,
1212,湖南省怀化地区,,
1213,湖南省株洲市,,
1214,湖南省株洲市,,
1215,湖南省怀化地区,,
1216,湖南省株洲市,,
1217,湖南省株洲市,,
1218,湖南省株洲市,,
1219,湖南省株洲市,,
1220,湖南省株洲市,,
1221,湖南省株洲市,,
1222,湖南省株洲市,,
1223,湖南省株洲市,,
1224,湖南省株洲市,,
1225,湖南省怀化地区,,
1226,湖南省株洲市,,
1227,湖南省株洲市,,
1228,湖南省株洲市,,
1229,湖南省怀化地区,,
1230,江西省景德镇市,,
1231,湖南省株洲市,,
1232,湖南省株洲市,,
1233,湖南省岳阳市,,
1234,湖南省岳阳市,,
1235,湖南省株洲市,,
1236,湖南省株洲市,,
1237,湖南省长沙市,,
1238,湖南省长沙市,,
1239,湖南省长沙市,,
1240,湖南省长沙市,,
1241,湖南省邵阳市,,
1242,湖南省岳阳市,,
1243,湖南省长沙市,,
1244,湖北省武汉市,,
1245,湖南省湘潭市,,
1246,湖南省湘潭市,,
1247,湖南省湘潭市,,
1248,湖南省湘潭市,,
1249,湖南省湘潭市,,
1250,湖南省湘潭市,,
1251,湖南省湘潭市,,
1252,湖南省湘潭市,,
1253,湖南省湘潭市,,
1254,江西省宜春地区,,
1255,江西省宜春地区,,
1256,江西省宜春地区,,
1257,江西省宜春地区,,
1258,江西省宜春地区,,
1259,江西省宜春地区,,
1260,江西省宜春地区,,
1261,江西省宜春地区,,
1262,江西省宜春地区,,
1263,江西省宜春地区,,
1264,江西省宜春地区,,
1265,江西省宜春地区,,
1266,江西省宜春地区,,
1267,江西省宜春地区,,
1268,江西省宜春地区,,
1269,江西省新余市,,
1270,湖南省衡阳市,,
1271,江西省宜春地区,,
1272,江西省宜春地区,,
1273,江西省宜春地区,,
1274,江西省宜春地区,,
1275,江西省宜春地区,,
1276,江西省宜春地区,,
1277,江西省宜春地区,,
1278,江西省宜春地区,,
1279,江西省宜春地区,,
1280,江西省宜春地区,,
1281,湖南省湘潭市,,
1282,湖南省湘潭市,,
1283,湖南省湘潭市,,
1284,湖南省湘潭市,,
1285,湖南省湘潭市,,
1286,湖南省湘潭市,,
1287,湖南省长沙市,,
1288,湖南省长沙市,,
1289,湖南省长沙市,,
1290,湖南省长沙市,,
1291,湖南省湘潭市,,
1292,湖南省长沙市,,
1293,湖南省长沙市,,
1294,湖南省长沙市,,
1295,湖南省长沙市,,
1296,湖南省长沙市,,
1297,江西省宜春地区,,
1298,江西省宜春地区,,
1299,江西省宜春地区,,
1300,江西省新余市,,
1301,江西省宜春地区,,
1302,江西省宜春地区,,
1303,江西省宜春地区,,
1304,江西省宜春地区,,
1305,江西省宜春地区,,
1306,江西省宜春地区,,
1307,江西省宜春地区,,
1308,江西省宜春地区,,
1309,江西省宜春地区,,
1310,江西省宜春地区,,
1311,江西省宜春地区,,
1312,江西省宜春地区,,
1313,江西省宜春地区,,
1314,江西省宜春地区,,
1315,江西省宜春地区,,
1316,江西省上饶地区,,
1317,江西省宜春地区,,
1318,江西省宜春地区,,
1319,江西省宜春地区,,
1320,江西省宜春地区,,
1321,江西省宜春地区,,
1322,陕西省汉中地区,,
1323,湖南省湘潭市,,
1324,湖南省湘潭市,,
1325,湖南省娄底地区,,
1326,湖南省娄底地区,,
1327,贵州省遵义地区,,
1328,湖南省娄底地区,,
1329,湖南省岳阳市,,
1330,湖南省岳阳市,,
1331,湖南省岳阳市,,
1332,湖南省岳阳市,,
1333,河南省开封市,,
1334,湖南省长沙市,,
1335,陕西省汉中地区,,
1336,陕西省汉中地区,,
1337,河南省南阳地区,,
1338,广东省深圳市,,
1339,江西省九江市,,
1340,广东省深圳市,,
1341,湖南省衡阳市,,
1342,广东省揭阳市,,
1343,湖南省邵阳市,,
1344,山西省太原市,,
1345,湖南省邵阳市,,
1346,湖南省湘潭市,,
1347,湖南省湘潭市,,
1348,湖南省湘潭市,,
1349,湖南省湘潭市,,
1350,湖南省湘潭市,,
1351,湖南省湘潭市,,
1352,湖南省长沙市,,
1353,湖南省郴州地区,,
1354,湖南省益阳地区,,
1355,湖南省长沙市,,
1356,湖南省常德市,,
1357,湖南省娄底地区,,
1358,湖南省邵阳市,,
1359,湖南省邵阳市,,
1360,湖南省邵阳市,,
1361,湖南省长沙市,,
1362,湖南省湘潭市,,
1363,湖南省长沙市,,
1364,湖南省长沙市,,
1365,湖南省益阳地区,,
1366,湖南省长沙市,,
1367,湖南省长沙市,,
1368,湖南省湘潭市,,
1369,湖南省湘潭市,,
1370,湖南省湘潭市,,
1371,湖南省湘潭市,,
1372,湖南省湘潭市,,
1373,湖南省湘潭市,,
1374,湖南省湘潭市,,
1375,湖南省湘潭市,,
1376,湖南省湘潭市,,
1377,湖南省湘潭市,,
1378,湖南省湘潭市,,
1379,湖南省湘潭市,,
1380,湖南省湘潭市,,
1381,湖南省湘潭市,,
1382,湖南省湘潭市,,
1383,湖南省湘潭市,,
1384,湖南省湘潭市,,
1385,湖南省湘潭市,,
1386,湖南省湘潭市,,
1387,湖南省湘潭市,,
1388,湖南省湘潭市,,
1389,湖南省湘潭市,,
1390,湖南省娄底地区,,
1391,湖南省娄底地区,,
1392,湖南省娄底地区,,
1393,湖南省娄底地区,,
1394,湖南省长沙市,,
1395,江西省吉安地区,,
1396,河南省新乡市　　　　　　,,
1397,湖南省长沙市,,
1398,湖南省长沙市,,
1399,江西省宜春地区,,
1400,江西省宜春地区,,
1401,江西省宜春地区,,
1402,湖南省益阳地区,,
1403,湖南省益阳地区,,
1404,湖南省益阳地区,,
1405,湖南省益阳地区,,
1406,湖南省益阳地区,,
1407,湖南省湘潭市,,
1408,河南省郑州市,,
1409,河南省平顶山市,,
1410,内蒙古赤峰市,,
1411,内蒙古赤峰市,,
1412,湖南省长沙市,,
1413,湖南省长沙市,,
1414,山东省临沂地区,,
1415,山东省临沂地区,,
1416,湖南省娄底地区,,
1417,湖南省娄底地区,,
1418,湖南省湘潭市,,
1419,湖南省岳阳市,,
1420,湖南省娄底地区,,
1421,湖南省长沙市,,
1422,湖北省荆门市,,
1423,湖南省邵阳市,,
1424,湖南省湘潭市,,
1425,湖南省株洲市,,
1426,湖南省益阳地区,,
1427,湖南省益阳地区,,
1428,湖南省益阳地区,,
1429,湖南省益阳地区,,
1430,湖南省益阳地区,,
1431,湖南省益阳地区,,
1432,湖南省益阳地区,,
1433,湖南省益阳地区,,
1434,湖南省湘潭市,,
1435,湖南省湘潭市,,
1436,湖南省湘潭市,,
1437,湖南省湘潭市,,
1438,广东省深圳市,,
1439,湖南省湘潭市,,
1440,湖南省湘潭市,,
1441,湖南省湘潭市,,
1442,湖南省湘潭市,,
1443,湖南省湘潭市,,
1444,湖南省湘潭市,,
1445,湖南省娄底地区,,
1446,湖南省娄底地区,,
1447,湖南省湘潭市,,
1448,湖南省湘潭市,,
1449,湖南省湘潭市,,
1450,湖南省湘潭市,,
1451,湖南省湘潭市,,
1452,湖南省湘潭市,,
1453,湖南省湘潭市,,
1454,湖南省湘潭市,,
1455,湖南省湘潭市,,
1456,湖南省湘潭市,,
1457,湖南省湘潭市,,
1458,湖南省湘潭市,,
1459,湖南省湘潭市,,
1460,湖南省湘潭市,,
1461,湖南省湘潭市,,
1462,湖南省湘潭市,,
1463,湖南省湘潭市,,
1464,湖南省湘潭市,,
1465,湖南省湘潭市,,
1466,湖南省湘潭市,,
1467,湖南省湘潭市,,
1468,湖南省湘潭市,,
1469,湖南省衡阳市,,
1470,湖南省邵阳市,,
1471,湖南省邵阳市,,
1472,湖南省娄底地区,,
1473,湖南省长沙市,,
1474,湖南省娄底地区,,
1475,湖南省益阳地区,,
1476,湖南省衡阳市,,
1477,湖南省长沙市,,
1478,湖南省湘潭市,,
1479,湖南省衡阳市,,
1480,湖南省娄底地区,,
1481,湖南省娄底地区,,
1482,湖南省长沙市,,
1483,湖南省娄底地区,,
1484,湖南省娄底地区,,
1485,湖南省娄底地区,,
1486,湖南省娄底地区,,
1487,湖南省娄底地区,,
1488,浙江省绍兴市,,
1489,湖南省湘潭市,,
1490,湖南省娄底地区,,
1491,湖南省娄底地区,,
1492,湖南省娄底地区,,
1493,湖南省邵阳市,,
1494,湖南省娄底地区,,
1495,陕西省咸阳市,,
1496,湖南省娄底地区,,
1497,湖南省湘潭市,,
1498,湖南省湘潭市,,
1499,湖南省湘潭市,,
1500,湖南省湘潭市,,
1501,湖南省湘潭市,,
1502,湖南省湘潭市,,
1503,湖南省长沙市,,
1504,湖南省湘潭市,,
1505,湖南省湘潭市,,
1506,湖南省湘潭市,,
1507,湖南省湘潭市,,
1508,湖南省湘潭市,,
1509,湖南省湘潭市,,
1510,湖南省湘潭市,,
1511,湖南省湘潭市,,
1512,湖南省湘潭市,,
1513,湖南省湘潭市,,
1514,湖南省湘潭市,,
1515,湖南省湘潭市,,
1516,湖南省湘潭市,,
1517,湖南省湘潭市,,
1518,湖南省湘潭市,,
1519,湖南省湘潭市,,
1520,湖南省湘潭市,,
1521,湖南省湘潭市,,
1522,湖南省湘潭市,,
1523,湖南省湘潭市,,
1524,湖南省湘潭市,,
1525,湖南省湘潭市,,
1526,湖南省湘潭市,,
1527,湖南省湘潭市,,
1528,湖南省湘潭市,,
1529,湖南省湘潭市,,
1530,湖南省怀化地区,,
1531,湖南省湘潭市,,
1532,湖南省湘潭市,,
1533,湖南省湘潭市,,
1534,湖南省湘潭市,,
1535,湖南省湘潭市,,
1536,湖南省湘潭市,,
1537,湖南省湘潭市,,
1538,湖南省湘潭市,,
1539,湖南省湘潭市,,
1540,湖南省湘潭市,,
1541,湖南省湘潭市,,
1542,湖南省湘潭市,,
1543,湖南省湘潭市,,
1544,湖南省湘潭市,,
1545,湖南省湘潭市,,
1546,湖南省湘潭市,,
1547,湖南省湘潭市,,
1548,湖南省湘潭市,,
1549,湖南省湘潭市,,
1550,湖南省湘潭市,,
1551,湖南省湘潭市,,
1552,湖南省湘潭市,,
1553,湖南省湘潭市,,
1554,湖南省湘潭市,,
1555,湖南省株洲市,,
1556,湖南省零陵地区,,
1557,湖南省零陵地区,,
1558,湖南省株洲市,,
1559,湖南省株洲市,,
1560,湖南省株洲市,,
1561,湖南省株洲市,,
1562,湖南省株洲市,,
1563,湖南省株洲市,,
1564,湖南省株洲市,,
1565,湖南省株洲市,,
1566,湖南省株洲市,,
1567,湖南省株洲市,,
1568,湖南省株洲市,,
1569,湖南省株洲市,,
1570,湖南省株洲市,,
1571,湖南省株洲市,,
1572,湖南省株洲市,,
1573,湖南省株洲市,,
1574,湖南省株洲市,,
1575,湖南省株洲市,,
1576,湖南省株洲市,,
1577,湖南省株洲市,,
1578,湖南省株洲市,,
1579,湖南省株洲市,,
1580,湖南省株洲市,,
1581,黑龙江佳木斯市,,
1582,湖南省株洲市,,
1583,湖南省株洲市,,
1584,湖南省株洲市,,
1585,湖南省株洲市,,
1586,湖南省株洲市,,
1587,湖南省株洲市,,
1588,湖南省株洲市,,
1589,湖南省株洲市,,
1590,湖南省株洲市,,
1591,湖南省株洲市,,
1592,湖南省株洲市,,
1593,湖南省株洲市,,
1594,湖南省株洲市,,
1595,湖南省株洲市,,
1596,湖南省株洲市,,
1597,湖南省株洲市,,
1598,湖南省株洲市,,
1599,湖南省株洲市,,
1600,湖南省株洲市,,
1601,湖南省株洲市,,
1602,湖南省株洲市,,
1603,湖南省株洲市,,
1604,湖南省株洲市,,
1605,湖南省株洲市,,
1606,湖南省株洲市,,
1607,湖南省株洲市,,
1608,湖南省株洲市,,
1609,湖南省株洲市,,
1610,湖南省株洲市,,
1611,湖南省株洲市,,
1612,湖南省娄底地区,,
1613,湖南省长沙市,,
1614,上海市市辖区,,
1615,湖南省衡阳市,,
1616,湖南省长沙市,,
1617,湖南省长沙市,,
1618,湖南省长沙市,,
1619,湖南省长沙市,,
1620,湖南省长沙市,,
1621,江西省萍乡市,,
1622,江西省萍乡市,,
1623,江西省萍乡市,,
1624,江西省萍乡市,,
1625,江西省萍乡市,,
1626,江西省萍乡市,,
1627,江西省萍乡市,,
1628,江西省萍乡市,,
1629,江西省萍乡市,,
1630,江西省萍乡市,,
1631,江西省萍乡市,,
1632,江西省萍乡市,,
1633,广西柳州地区,,
1634,湖南省长沙市,,
1635,湖南省长沙市,,
1636,湖南省长沙市,,
1637,湖南省长沙市,,
1638,湖南省长沙市,,
1639,湖南省长沙市,,
1640,湖南省长沙市,,
1641,湖南省长沙市,,
1642,湖南省长沙市,,
1643,湖南省长沙市,,
1644,湖南省长沙市,,
1645,湖南省长沙市,,
1646,湖南省长沙市,,
1647,江西省萍乡市,,
1648,江西省萍乡市,,
1649,江西省萍乡市,,
1650,湖南省湘潭市,,
1651,湖南省湘潭市,,
1652,湖南省湘潭市,,
1653,湖南省湘潭市,,
1654,湖南省湘潭市,,
1655,湖南省湘潭市,,
1656,湖南省湘潭市,,
1657,湖南省长沙市,,
1658,湖南省长沙市,,
1659,湖南省长沙市,,
1660,湖南省娄底地区,,
1661,湖南省衡阳市,,
1662,湖南省株洲市,,
1663,湖南省株洲市,,
1664,湖南省株洲市,,
1665,湖南省常德市,,
1666,湖南省常德市,,
1667,湖南省常德市,,
1668,湖南省长沙市,,
1669,湖南省长沙市,,
1670,湖南省长沙市,,
1671,湖南省长沙市,,
1672,湖南省长沙市,,
1673,湖南省长沙市,,
1674,湖南省长沙市,,
1675,湖南省零陵地区,,
1676,湖南省长沙市,,
1677,湖南省邵阳市,,
1678,湖南省长沙市,,
1679,湖南省湘西土家族苗族自治州,,
1680,湖南省长沙市,,
1681,湖南省长沙市,,
1682,湖南省湘西土家族苗族自治州,,
1683,湖南省娄底地区,,
1684,湖南省湘西土家族苗族自治州,,
1685,湖南省岳阳市,,
1686,湖南省湘西土家族苗族自治州,,
1687,湖南省湘潭市,,
1688,湖南省湘西土家族苗族自治州,,
1689,湖南省衡阳市,,
1690,湖南省衡阳市,,
1691,湖南省娄底地区,,
1692,湖南省娄底地区,,
1693,湖南省衡阳市,,
1694,湖南省衡阳市,,
1695,湖南省衡阳市,,
1696,湖南省衡阳市,,
1697,湖南省湘西土家族苗族自治州,,
1698,湖南省常德市,,
1699,湖南省衡阳市,,
1700,湖南省衡阳市,,
1701,湖南省衡阳市,,
1702,湖南省衡阳市,,
1703,湖南省湘潭市,,
1704,湖南省湘潭市,,
1705,湖南省湘潭市,,
1706,湖南省湘潭市,,
1707,湖南省湘潭市,,
1708,湖南省湘潭市,,
1709,湖北省武汉市,,
1710,山东省枣庄市,,
1711,湖南省湘潭市,,
1712,湖南省长沙市,,
1713,湖南省湘潭市,,
1714,湖南省湘潭市,,
1715,湖南省湘潭市,,
1716,湖南省株洲市,,
1717,湖南省株洲市,,
1718,湖南省娄底地区,,
1719,湖南省株洲市,,
